x_T	iter1	iter2	iter3	iter4	iter5	iter6	iter7	iter8	iter9	iter10
6.949999992837492	0.0	0.0	4619.0	21500.0	12005.0	19656.0	17611.0	24949.0	19044.0	19573.0
7.049999992734433	0.0	0.0	2501.0	20823.0	12126.0	19160.0	18115.0	23893.0	18873.0	18996.0
7.1499999926313755	0.0	0.0	1215.0	21732.0	12524.0	18740.0	17838.0	21517.0	22498.0	17488.0
7.249999992528318	0.0	0.0	591.0	24123.0	12950.0	16404.0	18129.0	21867.0	22944.0	16413.0
7.349999992425261	0.0	0.0	305.0	21945.0	13490.0	18345.0	15769.0	22615.0	22760.0	19224.0
7.449999992322203	0.0	0.0	114.0	30919.0	12478.0	18529.0	16491.0	22174.0	22671.0	19331.0
7.549999992219146	0.0	0.0	27.0	63688.0	12848.0	16694.0	17180.0	21609.0	25529.0	18355.0
7.649999992116088	0.0	0.0	0.0	826409.0	12565.0	18772.0	15589.0	22036.0	24257.0	20611.0
7.749999992013031	0.0	0.0	7.0	54656.0	13275.0	18358.0	15986.0	20992.0	22925.0	21987.0
7.849999991909973	0.0	0.0	5.0	36849.0	13493.0	18270.0	16042.0	20829.0	23896.0	20389.0
7.949999991806914	0.0	0.0	13.0	6876.0	12632.0	18201.0	16689.0	19678.0	25098.0	21336.0
8.049999991703856	0.0	0.0	21.0	1839.0	13595.0	18598.0	17207.0	18008.0	24659.0	22792.0
8.149999991600799	0.0	0.0	0.0	18802.0	13451.0	18458.0	17727.0	17234.0	23411.0	23869.0
8.249999991497742	0.0	0.0	0.0	9242.0	12480.0	17239.0	18233.0	19486.0	22136.0	22659.0
8.349999991394684	0.0	0.0	0.0	3886.0	14677.0	15104.0	20856.0	18436.0	22184.0	23963.0
8.449999991291627	0.0	0.0	0.0	1683.0	15307.0	15884.0	19672.0	18201.0	21208.0	24054.0
8.54999999118857	0.0	0.0	0.0	935.0	11884.0	16717.0	19534.0	18400.0	22151.0	23535.0
8.649999991085512	0.0	0.0	0.0	365.0	12840.0	19656.0	16652.0	21172.0	19440.0	24936.0
8.749999990982454	0.0	0.0	0.0	126.0	16315.0	20706.0	15951.0	19997.0	20711.0	22809.0
8.849999990879395	0.0	0.0	0.0	82.0	10849.0	18275.0	17990.0	19359.0	21124.0	24545.0
8.949999990776337	0.0	0.0	0.0	12.0	31515.0	17258.0	19559.0	20417.0	19417.0	25732.0
9.04999999067328	0.0	0.0	0.0	10.0	10771.0	17351.0	16445.0	17803.0	19060.0	20716.0
9.149999990570223	0.0	0.0	0.0	0.0	3476.0	5794.0	4973.0	5940.0	5356.0	6851.0
9.249999990467165	0.0	0.0	0.0	0.0	967.0	2027.0	1837.0	2066.0	2005.0	2174.0
9.349999990364108	0.0	0.0	0.0	0.0	363.0	561.0	751.0	706.0	407.0	662.0
9.44999999026105	0.0	0.0	0.0	0.0	139.0	215.0	299.0	267.0	116.0	185.0
9.549999990157993	0.0	0.0	0.0	0.0	14.0	46.0	111.0	75.0	42.0	63.0
9.649999990054935	0.0	0.0	0.0	0.0	0.0	46.0	50.0	16.0	15.0	10.0
9.749999989951876	0.0	0.0	0.0	0.0	0.0	31.0	35.0	0.0	1.0	0.0
9.849999989848818	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
9.949999989745761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
