beta	gamma
1.521330463982071	0.3968649837857271
1.521330463982071	0.3968649837857271
1.521330463982071	0.3968649837857271
1.521330463982071	0.3968649837857271
1.521330463982071	0.3968649837857271
1.521330463982071	0.3968649837857271
1.521330463982071	0.3968649837857271
1.523846734188064	0.39334798954701594
1.5127236313242787	0.3961794195614128
1.5127236313242787	0.3961794195614128
1.5150583365929098	0.3949357183382509
1.52897155961731	0.3975916049246547
1.52897155961731	0.3975916049246547
1.52240875289105	0.3944314248360024
1.52240875289105	0.3944314248360024
1.52240875289105	0.3944314248360024
1.52240875289105	0.3944314248360024
1.5100534812185726	0.40100157783944657
1.5100534812185726	0.40100157783944657
1.5100534812185726	0.40100157783944657
1.5100534812185726	0.40100157783944657
1.5100534812185726	0.40100157783944657
1.5100534812185726	0.40100157783944657
1.5100534812185726	0.40100157783944657
1.5100534812185726	0.40100157783944657
1.5147089638028635	0.3946611461765862
1.5147089638028635	0.3946611461765862
1.5147089638028635	0.3946611461765862
1.5147089638028635	0.3946611461765862
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5056824999984153	0.3967125163492702
1.5184802399292503	0.3903011655167996
1.5184802399292503	0.3903011655167996
1.524004076294564	0.38533924141868164
1.524556527734979	0.3998894884371371
1.524556527734979	0.3998894884371371
1.524556527734979	0.3998894884371371
1.524556527734979	0.3998894884371371
1.524556527734979	0.3998894884371371
1.524556527734979	0.3998894884371371
1.524556527734979	0.3998894884371371
1.524556527734979	0.3998894884371371
1.5276630011852401	0.39092846746762683
1.525174986087439	0.38570000356424633
1.525174986087439	0.38570000356424633
1.517594875180555	0.39042081220850017
1.517594875180555	0.39042081220850017
1.517594875180555	0.39042081220850017
1.517594875180555	0.39042081220850017
1.5173353521292898	0.39370250476722135
1.5173353521292898	0.39370250476722135
1.5173353521292898	0.39370250476722135
1.5194687948530847	0.40337587901160593
1.5114163508986274	0.4035115937625784
1.5114163508986274	0.4035115937625784
1.5114163508986274	0.4035115937625784
1.5114163508986274	0.4035115937625784
1.5114163508986274	0.4035115937625784
1.5122847278958758	0.38896766538507976
1.5122847278958758	0.38896766538507976
1.5122847278958758	0.38896766538507976
1.5122847278958758	0.38896766538507976
1.5041885084898128	0.3924721602146017
1.5041885084898128	0.3924721602146017
1.5041885084898128	0.3924721602146017
1.5041885084898128	0.3924721602146017
1.5041885084898128	0.3924721602146017
1.5041885084898128	0.3924721602146017
1.5147537784448666	0.3997852673546907
