step	xT_b0.0	xT_b3.0	xT_b6.0
5961.0	-1.3473777483907567	-3.818009703103229	-4.3806633935919965
5962.0	-0.5935462123588433	-2.919479839481422	-4.77370687532841
5963.0	-0.25941072005061194	-4.298928724120012	-4.612031534921736
5964.0	-1.9522131726262475	-4.91330186647753	-4.6796876060102015
5965.0	-0.03636266389142073	-5.01966623830668	-4.283092550812108
5966.0	-1.1008718341752541	-5.6229268498250775	-4.3949502212496165
5967.0	-1.4114101468208486	-6.014048915358155	-4.329073726499166
5968.0	-1.648283797488315	-5.993066605123287	-4.563196146739424
5969.0	-0.6537417698445614	-5.480872229155569	-4.718236152771544
5970.0	-0.7558437256288383	-4.62580189630892	-4.617642000871849
5971.0	-0.4282561569186285	-4.827557631147148	-4.667817825017356
5972.0	-0.528190683011559	-3.97090835921947	-4.242406743226255
5973.0	0.08052338704364814	-3.755386318544007	-4.45703473722501
5974.0	-0.2567793195777145	-4.278564091748929	-4.38429324029112
5975.0	0.7713132946924781	-4.09303801733663	-4.817846071754609
5976.0	0.2641708113325016	-4.239288541369036	-4.732872350577765
5977.0	-0.3848790439712243	-3.91192491911254	-4.525720425777402
5978.0	0.16533698289788942	-3.404033869465097	-4.76688567999963
5979.0	0.34999109468483564	-2.8625186844219175	-4.879825335308163
5980.0	1.2425795699476305	-4.305789772253622	-5.366617702072439
5981.0	-0.5738391776666616	-4.181935874243014	-5.426409992356231
5982.0	0.2197173251793132	-3.1257807800631117	-6.031554881188666
5983.0	-0.0028631131916766472	-2.3846582592017844	-5.518584009167249
5984.0	-0.12459617618674679	-2.2230939783568733	-5.2049727307562135
5985.0	-0.4743170823384839	-2.013909806196711	-5.503659031143864
5986.0	-0.48426603419925196	-2.0075087511959446	-5.620681666180692
5987.0	0.3444886511679238	-1.6406139601050116	-5.119020058960476
5988.0	-0.6438929220214652	-1.7749035864797125	-4.623005947144039
5989.0	-0.4645265803733376	-1.3688688031670364	-4.411985861155069
5990.0	0.13644014613589905	-1.9121999407336978	-4.618064840562203
5991.0	-0.323347008055462	-1.9166401839901064	-4.7644896722775485
5992.0	-0.5638996520568873	-2.2247706890767036	-5.263097200907498
5993.0	0.004584716875136174	-2.7790693797456623	-5.191181311471262
5994.0	0.3020689939486107	-3.4427737996086574	-4.792679447371191
5995.0	0.7428356909791789	-3.4530750421607737	-4.659739024423248
5996.0	1.5173950347470682	-3.104085239770422	-4.966835819886272
5997.0	0.5689008144929736	-2.547143302088033	-5.248503358233383
5998.0	0.836879140300348	-2.5597522939052006	-5.533593920522473
5999.0	0.9702272228227864	-3.3241549853631707	-5.689597393382036
6000.0	1.3552130827616315	-2.6029590500306656	-5.239735965982634
6001.0	0.6765250437860555	-1.6074599643885334	-5.363965993757569
6002.0	0.2845091416142401	-1.8863910689856846	-5.261528056433633
6003.0	0.8809923055358193	-2.431078936405187	-5.337109297347683
6004.0	1.4312515547234597	-2.473081073978733	-4.789854283978417
6005.0	1.2184220428419807	-1.8929847101246566	-4.6638858695710494
6006.0	-0.09682129714657439	-2.558473172204011	-4.71268525430102
6007.0	-0.46276958212514396	-2.607310911323766	-5.359838684813684
6008.0	0.11830764830193263	-2.568532425869986	-5.796043654780509
6009.0	1.0755481903910162	-3.4874184728879403	-5.665614003795153
6010.0	1.6050244663390942	-3.785985535391164	-5.72354747794601
6011.0	1.3741727731814415	-4.262497886193815	-5.8984098091529145
6012.0	2.0369619570285282	-3.9146262740724724	-5.243034541527061
6013.0	1.7012857462238498	-4.564892985765027	-5.542740160291788
6014.0	2.261842136684624	-4.882284480338859	-6.111104242079491
6015.0	2.5482298636453735	-4.612546118021488	-5.913082136111613
6016.0	2.578668160678481	-5.052168109935536	-6.107196674962299
6017.0	2.23435791248553	-5.370326329083561	-6.49257305724237
6018.0	0.580848240748187	-5.1016050599918845	-6.122942809727029
6019.0	-0.040247687701079116	-5.015952202120932	-6.147027890450277
6020.0	0.12838916276104817	-5.342251646903461	-5.974006109469987
6021.0	0.018126652241141183	-5.041560514242312	-5.84300501340293
6022.0	0.44709178586342524	-4.213520303508579	-6.2224984674696655
6023.0	-0.3194764203195399	-4.67015185505825	-6.479866900718619
6024.0	-0.3967752650990196	-4.437022682770374	-6.235366380989837
6025.0	-0.3536137136014941	-4.571734965078819	-6.075997567840161
6026.0	-0.07604536044016486	-4.1414268881488905	-5.457298533847266
6027.0	-0.21125144794253026	-3.9011569092682254	-5.4257761744982425
6028.0	-0.4841973207023858	-3.4074717726108776	-4.83954997143431
6029.0	0.6207980616590246	-2.728915457638366	-4.216845292441244
6030.0	1.0575259253813893	-2.6233617909187466	-4.832267761532951
6031.0	1.8797537590018718	-3.0230015008323936	-4.844414533020147
6032.0	1.160008095050889	-2.6842820755730017	-5.25285720968295
6033.0	-0.43075636893025976	-3.245356774124584	-5.188370661572458
6034.0	0.7833198571031101	-3.369463100472367	-5.82883352848659
6035.0	2.1004471802151716	-3.233458454980747	-5.669899021876663
6036.0	2.3086742774750353	-3.4909460837373456	-5.457384454606877
6037.0	0.7474818085916639	-3.369557495349879	-5.957311760844696
6038.0	0.5332213149830766	-3.8203776902559645	-5.7167617087371285
6039.0	1.1359455082352055	-3.2563360128144523	-5.929006969563621
6040.0	2.6175128476223715	-2.835826365267211	-5.8738990637388975
6041.0	2.3764097358987692	-3.4025541782036983	-6.100611587213684
6042.0	2.5652912462612107	-2.750296464502972	-5.48031577429742
6043.0	2.2974504509871463	-2.6034166715306206	-5.054521885552851
6044.0	2.5330727520174285	-2.794608374041568	-5.144050362421674
6045.0	1.6431567208182576	-2.447521403367202	-5.943607292493099
6046.0	0.5919150609393407	-2.525550400608519	-6.423069499445161
6047.0	1.2093598264427317	-2.7413513068748654	-5.983130416254821
6048.0	0.5882980781580609	-2.855135466954234	-6.308347139295093
6049.0	-0.3092938537900986	-2.744519728968827	-6.177770380653196
6050.0	-0.7535517826055613	-2.541505091734512	-5.915570798762618
6051.0	-1.0990227040314506	-2.4188782554251675	-5.568958395347703
6052.0	-1.4368650152121678	-3.094646914154796	-5.531353353365097
6053.0	-1.1252842256345428	-2.913181636873755	-5.286163979152353
6054.0	-1.5108622725035898	-2.8727141624520973	-5.046848591796499
6055.0	-1.7884692755374645	-3.384649688846734	-4.863915886360808
6056.0	-1.55713838131719	-3.2809331392531225	-4.657786238281588
6057.0	-2.067981831613978	-3.468983336566148	-5.1187840088770145
6058.0	-0.8668663925189171	-3.6900662604028938	-4.922764022166508
6059.0	-0.6758978517147214	-4.070434671096925	-4.197339223024783
6060.0	0.21822209512880075	-3.902410966146811	-4.44440586468992
6061.0	0.7741567228002857	-3.885934610160699	-4.982093979740921
6062.0	0.08981625359005307	-4.452169815153214	-5.4494808382135105
6063.0	-0.11616415016427743	-4.977038679344722	-5.942925009686324
6064.0	0.624171416209551	-5.1791357305228	-6.01652324908472
6065.0	0.6871957493172227	-5.3118081842972416	-5.887532093081638
6066.0	0.6684642469557296	-5.333573419599056	-6.031978558048015
6067.0	0.6197369158839933	-5.3736439504698845	-5.941465846556272
6068.0	0.5823319888207819	-4.704942636414991	-5.38060355514841
6069.0	0.634813830689123	-4.450095718052436	-5.849201919670085
6070.0	0.24521070251207766	-4.411039107463204	-6.089262797060858
6071.0	0.0793771935294485	-3.886826687236268	-6.373666112545812
6072.0	0.18433849496701243	-3.4867762544306617	-6.30049851088735
6073.0	0.12413689833976727	-4.038715626128849	-6.613836730140704
6074.0	1.1245725238183364	-3.08943718061285	-6.29943787485882
6075.0	-0.23609650288006218	-3.0985547306664865	-5.748065073583965
6076.0	-0.42843250147622775	-2.8251893997653053	-5.441350042469261
6077.0	-0.535570056329518	-2.3427048829080572	-6.029208182257408
6078.0	-0.3484834916450258	-3.8817355405495406	-6.209521492164651
6079.0	-0.5756644246078872	-3.6625646966102194	-6.178923929670557
6080.0	-1.3081403695176224	-3.8202994951771814	-5.4867253461657715
6081.0	-0.12597698943696523	-4.227260953938479	-5.651514252390876
6082.0	-0.13196035408065143	-3.7228871135307653	-5.949175069850373
6083.0	-0.7069262747606786	-3.2294529691867475	-5.341768567732528
6084.0	-1.544330329943464	-2.931758458558058	-5.483986306740117
6085.0	-1.4988035358757643	-2.8767112182986727	-6.02846108644492
6086.0	-1.7036634136168323	-2.740978877603358	-5.5572959383562175
6087.0	-1.5782410396840298	-2.7628010235335636	-5.641167269270026
6088.0	-1.0606805882311914	-2.3629165733587914	-4.8567947250426515
6089.0	-0.14187249008062697	-2.6320084816107436	-4.888451299075907
6090.0	-0.0851131278552324	-1.9467862813078942	-5.138322337559998
6091.0	0.49430413500577985	-2.1770417320209763	-4.9559325151914
6092.0	0.5691881885657044	-2.16223123099818	-4.856716596018553
6093.0	-0.15625607529749685	-2.0804250784625626	-4.980258263059321
6094.0	0.5250062877369067	-2.0043575188225473	-5.363296140098703
6095.0	0.01699251025721868	-2.03466598477831	-5.4792137234214575
6096.0	-0.5783935607996292	-2.6824072491310136	-5.796514110968015
6097.0	-0.2929101045933122	-2.0773469917349963	-6.240920923445494
6098.0	-1.023218561184478	-2.2619246428266777	-6.112480146715337
6099.0	-0.13149705375136922	-2.2212763806713847	-6.131186665064363
6100.0	-0.09797837539487864	-2.423771236499834	-6.065557920840534
6101.0	0.5539112022810453	-1.8451090138306983	-5.735964312754327
6102.0	0.5637685944307425	-1.9770118359569622	-5.928447055069363
6103.0	-0.9874572601254701	-1.710760289907828	-5.973314589906233
6104.0	-1.181754722411941	-1.6202058071037284	-5.320701881460344
6105.0	-1.985804559196344	-1.5994796907358189	-5.222221809062111
6106.0	-2.005503903541179	-1.2497811464823594	-5.114289566999629
6107.0	-1.3594900402871708	-1.9917274500117486	-5.117756452335846
6108.0	-2.525702930874113	-2.251849492352491	-5.334543562350785
6109.0	-2.501224001083793	-1.6939038677986116	-5.677797169500522
6110.0	-2.0693805196198607	-2.14795518448691	-5.6017248000035025
6111.0	-1.072747743087248	-1.8924758656690437	-5.279788105606322
6112.0	-0.30880457994440436	-2.7952815769987907	-6.156235279119226
6113.0	-0.7661053468375162	-2.4829858692885196	-7.098958231339273
6114.0	-1.3851959920934958	-2.94357593706993	-6.7795041759654024
6115.0	-0.8110740660980686	-2.8981726730639874	-6.531282745691683
6116.0	-1.2428846056842882	-3.3175784402307325	-6.523242578496948
6117.0	-0.7985701676642982	-3.4227143840142276	-6.405426446646185
6118.0	-0.7874987214150261	-3.006668830252574	-6.487013633709662
6119.0	-0.58354551835973	-2.664862319497075	-6.292693255915478
6120.0	-1.0975061212644035	-3.265339907474182	-6.354703024287683
6121.0	-0.4994853961668162	-3.150857259050086	-6.3796564371987206
6122.0	-0.7936868234633687	-2.215185554980282	-6.135065839124172
6123.0	-0.8945550083198213	-2.057365104656273	-6.3201250200358405
6124.0	-1.169988620074157	-2.1647067815478738	-6.884317749310379
6125.0	-1.488602311943169	-2.6346052937145235	-6.860121593388337
6126.0	-1.7975154244717517	-3.885933189023263	-6.89722108256675
6127.0	-1.6281329917621643	-3.3869264950651967	-6.482441012771474
6128.0	-1.2825537937254508	-3.1363780446073544	-6.279527033176207
6129.0	-1.606810852790379	-2.6206221719568514	-6.633581833093254
6130.0	-1.2795509002185654	-3.7409351185102606	-6.652847549526637
6131.0	-1.2957467870219777	-4.749492370920204	-6.561350034089591
6132.0	-1.1072258761299523	-4.35324325627361	-6.712938639666261
6133.0	-0.7132262703282086	-3.935623808630413	-6.881309942727229
6134.0	-1.1506498962824623	-3.863330017489482	-6.886280936613349
6135.0	-1.009064570095518	-3.3574139277378605	-6.885878090224137
6136.0	-1.1345122612322491	-2.6709333348460813	-7.130303277719998
6137.0	-1.167891302998774	-3.7088326395123823	-7.168208261264744
6138.0	-0.5764180591785131	-3.5964750849609097	-7.3376431437362175
6139.0	-0.7412317861661082	-3.2999046669881413	-7.806187726114554
6140.0	0.18335771846200938	-2.6545629043098886	-7.552797787453779
6141.0	-0.19208680863897915	-2.9548716894468856	-6.779901726013708
6142.0	0.16759800658257962	-3.5218251819864195	-7.015886756376618
6143.0	0.48502589987525907	-3.407766318502579	-7.537179550688823
6144.0	0.05609252004341969	-3.199191287344986	-7.375658055403856
6145.0	-0.13069931408595056	-3.3539229934021946	-7.618352588584048
6146.0	0.2759000233529179	-3.6588943795047997	-7.264366741107499
6147.0	-0.17627376949631315	-4.431314242156601	-7.1331942996157345
6148.0	-0.4108256803406366	-3.4913952633378282	-7.096369030113312
6149.0	0.4195291246860661	-3.575263731524206	-7.528359940063038
6150.0	0.5857432379887932	-3.681530715101024	-7.192792633949306
6151.0	0.4976605684691551	-3.5239918395559076	-7.762534571506837
6152.0	0.03508964364858966	-3.1581287546285193	-8.37780041961344
6153.0	0.33294065562584674	-2.732771117136768	-8.577730092548208
6154.0	-0.008385505635568738	-2.727133637988378	-8.665038776452686
6155.0	0.23696142833143452	-2.746826717832475	-8.41044219735365
6156.0	0.05207534418093662	-2.673185440666124	-8.734933978894174
6157.0	0.664463105444662	-3.1467509810737706	-8.819159390486426
6158.0	0.4577988726742403	-3.584415414757962	-9.432348661731522
6159.0	0.16321645975989862	-3.1518836397597156	-9.290732678255278
6160.0	0.14056494974261435	-3.5951656131074436	-8.676207702729016
6161.0	0.4735654937539495	-4.054254810087027	-8.233671043573002
6162.0	0.33750885449959855	-3.6961622035052644	-8.18753611187133
6163.0	-0.1767198367811873	-2.6882716960569937	-8.203755695629908
6164.0	-1.0184966238739896	-2.4122319218120563	-7.917135190337106
6165.0	-1.5866332499046618	-2.730285640715005	-7.933574006196339
6166.0	-1.1364266726034244	-2.9401220706281896	-7.588632937429457
6167.0	-1.4794863394419024	-2.8138270740037887	-6.965735162510545
6168.0	-1.7257205993658205	-2.5789328313890367	-7.073293772756033
6169.0	-1.2953389373968778	-3.725465218232015	-7.1634764967436215
6170.0	0.06359466405073755	-4.078612787835176	-6.95180553207594
6171.0	-0.8005724259833489	-4.123526154918202	-6.8438863512483605
6172.0	-0.5388215002945458	-4.388415595451247	-6.340189679694143
6173.0	-0.7991622834464567	-4.159287242196966	-6.501681910094172
6174.0	0.16375628457190305	-4.4885619434888175	-6.660606397487312
6175.0	0.4643730962978526	-4.32491375202142	-7.4204067183399305
6176.0	0.023733542686835696	-3.548070988507054	-7.357639463007733
6177.0	-0.04655770191265629	-4.133264623859337	-6.861292385674262
6178.0	1.0859661979330975	-4.03676233601555	-7.3706587725561965
6179.0	1.1550615928687373	-3.9365663468713796	-7.352319391651335
6180.0	1.1727905060240749	-3.7057938585009618	-6.963555636188666
6181.0	0.4430249660950184	-3.8997737632497453	-7.151950924930697
6182.0	0.07958904507803188	-3.2679821846307298	-7.050809549238727
6183.0	-0.6424511450461108	-3.7645327684279626	-7.206037975090767
6184.0	-0.7441650708334606	-3.569066155287951	-7.136944952975467
6185.0	-1.0503441479658016	-2.5608675426367613	-7.77209667972774
6186.0	-0.425620166430661	-2.6881521705793308	-8.026987700674155
6187.0	-0.7588919049295713	-2.2960035439372213	-7.960776141940862
6188.0	-1.4600802285458794	-3.501752366461885	-8.316831823916848
6189.0	-2.788899747572618	-3.079170652864633	-7.936321433317581
6190.0	-2.2586720783983543	-2.2331372229024544	-8.297116011831339
6191.0	-1.3910262178851052	-2.131323158685048	-8.573666737172763
6192.0	-0.7045030104612514	-1.8643095000364123	-8.244772956365289
6193.0	-1.396477817234988	-2.327901156259464	-8.015959436332668
6194.0	-1.2863570559752153	-2.255030923416608	-8.032175872594411
6195.0	-0.612144621761757	-2.1024218894228266	-7.866728835181444
6196.0	-0.2608366819322302	-2.828216989639322	-8.345026636312099
6197.0	-0.0031476644905975015	-3.5595535881515232	-8.444108218261112
6198.0	0.8631338002939434	-2.9695371401863424	-8.68847228048592
6199.0	0.7420808234122089	-3.3975675918539743	-8.292778194453698
6200.0	0.7406307063957853	-3.052883663237998	-8.19729936663088
6201.0	0.7261836291465945	-3.748268982278936	-8.044449178822521
6202.0	0.5982660810444128	-3.6552451266454344	-7.957656734663502
6203.0	-0.09953351174765895	-3.666307820044323	-7.419283487888227
6204.0	0.2373011279736401	-4.015371759642655	-7.573355753910251
6205.0	0.7396050960554754	-3.4859879777416514	-7.318358361119705
6206.0	0.7217278365850451	-3.5147166529281897	-7.99131195074141
6207.0	0.15299869269352978	-3.23630087579662	-7.7820125413861705
6208.0	0.36102454973942455	-3.2830527800799154	-7.9736857915082355
6209.0	-0.4443402586357429	-3.1012464307725636	-7.575832522616464
6210.0	0.0584669414155532	-3.5402022946575187	-7.335740193382491
6211.0	0.045250938184782874	-4.204012234713672	-7.033302724100536
6212.0	0.23129029879715945	-4.2591478451993545	-7.349723069223093
6213.0	0.41275973792099396	-4.445737016112796	-7.629375669196189
6214.0	-0.3221725765540463	-4.483319477530683	-7.811436146047138
6215.0	0.6573968661260626	-4.227710454497416	-7.855463892190912
6216.0	1.405752880435491	-4.371623381415119	-8.108802694853821
6217.0	1.2582745888207016	-3.7558496335632836	-8.162213391916705
6218.0	1.2048130975862446	-3.8558897124871945	-8.454488757662345
6219.0	0.6504263417537539	-3.385726263282508	-8.699496310064358
6220.0	0.923317344259691	-3.161508538182461	-8.88888135178426
6221.0	1.6890157992077364	-2.138191694102846	-8.77958626518087
6222.0	1.900413193226521	-1.0855232123828702	-8.32328907598305
6223.0	1.9378530135044436	-1.3648745004377916	-7.729739833727779
6224.0	0.9350188078102527	-2.060737176772018	-7.2609953695742675
6225.0	1.116876077750784	-2.499447510874125	-7.1972238465921095
6226.0	1.0597127037532956	-1.9414233882475995	-6.7781326062276355
6227.0	0.5146088024562001	-1.5670548127135333	-6.383115718259177
6228.0	1.126643022242011	-1.2928070811181023	-6.311743846366114
6229.0	-0.4182550637806327	-1.698884050673656	-6.198212889272316
6230.0	-0.6008886322608589	-1.9881321062382775	-6.526252163181967
6231.0	0.023817163560537757	-2.7339564033046644	-7.090129720020677
6232.0	0.05912960229723391	-3.3714165570702144	-6.676529668400945
6233.0	-0.03255147848228229	-3.628333698653474	-6.39151120617211
6234.0	-1.1368800223879731	-3.849770897546101	-6.3456401385205785
6235.0	-1.6352434499601722	-3.9819777991298393	-6.2170423349632715
6236.0	-1.1732358078368956	-4.102403967194511	-5.9411102382052
6237.0	0.8702443990250132	-4.641822427756692	-5.673982042866707
6238.0	-0.3775098934196481	-5.100778932275373	-5.932565565883079
6239.0	0.37486330894500164	-3.9682178141969144	-6.3444291286365235
6240.0	0.4690685279874198	-4.099638110556363	-6.5066191413590495
6241.0	-0.5553029018656672	-3.2670575803331783	-6.4537916626591985
6242.0	-1.851560237615042	-3.4701031067550105	-5.7836529232223075
6243.0	-2.6869752949003267	-2.7333099862528174	-5.719183077726671
6244.0	-2.599084314740601	-3.604695748805854	-5.706322238530416
6245.0	-1.9342541796233714	-2.944810638170412	-5.371633545575776
6246.0	-0.7300857920689492	-2.9296052360614233	-5.657447827025367
6247.0	-0.6247256419241449	-3.283903413378562	-5.418991020809981
6248.0	-0.8016327389399605	-3.1587563954933984	-5.226358217763563
6249.0	-0.76444094409142	-3.9257311380484623	-5.827853150739141
6250.0	-0.5457495184126859	-4.361748961155788	-6.615650582533084
6251.0	-1.3380679274839644	-4.490904588518552	-6.561205213934009
6252.0	-1.3974422270707443	-4.030876577915748	-6.071124493236823
6253.0	-1.8903454965862034	-3.8930275670769996	-5.877674461912626
6254.0	-1.6152451325630597	-3.3550711676156455	-6.216025058184846
6255.0	-1.1463428219042795	-3.015302133224071	-6.284580759126102
6256.0	-0.5717344244061887	-2.9580629135261107	-6.496526594271966
6257.0	0.816150905692345	-3.7533516768442166	-7.302810629989933
6258.0	-0.23192637259349896	-4.7304091711532035	-6.590012912017144
6259.0	-0.890249294147395	-5.048780668049956	-6.31053612209095
6260.0	-1.0476727336956464	-4.740943002936913	-6.1459928532667645
6261.0	-0.35063183256071656	-4.189951217942621	-5.97279701453466
6262.0	-0.625122605993566	-3.8513137807404965	-6.0364910510266006
6263.0	-0.3536653511034716	-4.112918054636776	-5.67911386963451
6264.0	0.003589182930676338	-3.947558051306492	-5.958714603328153
6265.0	-0.7915154071592335	-3.460781290471144	-5.9951953906292195
6266.0	-0.7566369115027911	-3.2635543801634315	-6.084790994445999
6267.0	-0.47360133606212396	-3.609542643816992	-5.80302862223295
6268.0	-0.15266969180749546	-3.8385884535583905	-5.825166494341699
6269.0	1.5252100876837558	-4.068909369060991	-5.7526236507604676
6270.0	0.8447753605066458	-2.949161160683679	-5.666161645084679
6271.0	0.823738576753437	-3.2017737836733557	-5.2688246417464075
6272.0	1.1705096401908774	-3.6233036631235267	-5.58782081990233
6273.0	0.5579267567614286	-4.0865172679715815	-6.3597928932653485
6274.0	0.49100661885605373	-4.274366315045727	-6.670909520105096
6275.0	-0.0003425559009373469	-4.7766033567888755	-6.412714855377026
6276.0	0.45804019666605367	-4.390401282287329	-6.520021517043881
6277.0	0.5018729651138656	-3.8723853390816187	-6.354107291836847
6278.0	-0.174573460950862	-3.2590175806756445	-7.135224969538278
6279.0	-0.518386332106112	-2.3916489729000325	-7.2080345521176135
6280.0	-1.1018287982167703	-2.6808689824118432	-7.76763896520089
6281.0	-0.206617034171829	-2.898021205852988	-7.734295318857813
6282.0	-0.10219926056920652	-2.3032982568681684	-7.636645690165713
6283.0	-0.06044352448895619	-2.3760227486501333	-7.151761424785602
6284.0	-0.536476028661435	-2.14644326360205	-7.580213118916431
6285.0	-0.41511760633363715	-2.5417305715802048	-7.609242237570249
6286.0	-0.44469156720093267	-2.4021038519786253	-7.75535719693362
6287.0	-0.10291562146477193	-2.35698710051872	-8.049563527842217
6288.0	0.036038965217868146	-2.399015249723324	-7.60451603975587
6289.0	-0.8755087353630794	-1.9516233952423998	-7.131766844056014
6290.0	-1.0369343184435433	-2.1444085064324807	-7.029976438161711
6291.0	-1.4790414866835269	-2.1502897863675923	-6.654044562434848
6292.0	-0.8956737409500231	-2.5245613232631436	-7.4871850085752705
6293.0	-0.6602362710652213	-2.2738458092268767	-7.383137214055244
6294.0	-0.8120137049318976	-3.8958232366219683	-7.42980555345353
6295.0	0.29625608589433966	-3.766705217645872	-8.093775713728492
6296.0	0.2517913042071064	-3.233652339486637	-8.02017316686803
6297.0	0.565225495958586	-4.024524750085433	-7.573415786857597
6298.0	-0.08052766676410572	-4.345370625187685	-7.245401362514469
6299.0	0.9185358488511595	-4.449105898300238	-7.601569367863289
6300.0	0.7969358219595326	-4.1486361179620985	-7.658060730831074
6301.0	0.8374973502483285	-3.7853255692072487	-7.64569573643279
6302.0	1.6503291216783456	-3.836405314916893	-7.319110966570728
6303.0	0.6964561854738813	-4.313695059115742	-6.540966724253616
6304.0	0.2816393053299871	-4.130045675621519	-6.4444367347126725
6305.0	0.7659022967551072	-3.8744676559345153	-5.698217314221875
6306.0	-0.16632375696042018	-3.7216183045946547	-5.880507896340052
6307.0	0.16055978442841076	-2.871847924157299	-5.5293473370198765
6308.0	-0.27043867540534655	-3.4091344692122076	-5.698747425708673
6309.0	0.5386241796640608	-2.916276578315663	-5.666803480307971
6310.0	-0.11141019556547482	-3.28510439169698	-5.566833413755129
6311.0	-0.24834552238154295	-2.5695852723268993	-5.685128128726593
6312.0	0.40337180744521717	-2.862290066765601	-5.212313687632983
6313.0	0.7259285926716128	-3.236312487899228	-4.6935372152552155
6314.0	-0.08573732225609607	-3.8491278172223335	-4.872060895428492
6315.0	0.12837534940578121	-4.11982483878228	-5.037076887776276
6316.0	-0.9496346132306737	-3.453702269525571	-5.0709957171528455
6317.0	-0.4666420369929758	-3.37305295242657	-5.040429097900093
6318.0	-0.5433674505490835	-3.273239885695898	-5.58567188555128
6319.0	0.7130185854555127	-3.607233443491703	-5.203475546318206
6320.0	1.0515020876422356	-4.0859020226861915	-5.150760710084182
6321.0	1.8116757418545062	-3.99128855965838	-4.623106937641732
6322.0	1.4737788187436385	-3.5905824361799508	-4.323645495823517
6323.0	0.4866727848247897	-2.896843013357236	-4.476133838515342
6324.0	0.37563499151373175	-2.666690003632897	-4.644744606710132
6325.0	1.2423757854845938	-2.8777744607636486	-4.481829757593738
6326.0	0.753971050366286	-2.583844650192258	-5.2086051176477675
6327.0	0.3682627522201057	-2.433165929310513	-5.101085553170771
6328.0	0.08842620087872957	-2.4585806597827693	-4.769873302633643
6329.0	-0.44816544099713834	-2.68720507086899	-4.486303616100807
6330.0	-0.37961652125242223	-2.271546843017211	-4.95872013702428
6331.0	-0.055211047925292134	-1.8105424432522774	-5.596633044726582
6332.0	-1.2454195968341821	-1.5216984328198193	-5.3366466846675875
6333.0	-0.8899537946643558	-1.9084478730937136	-5.048059074003985
6334.0	0.17753122021718365	-1.4233770957900722	-4.966050859648277
6335.0	-0.6714487187923579	-1.3903772097022138	-5.983538037678355
6336.0	-0.31732017304672455	-1.4546022681566593	-5.741659038259549
6337.0	-0.8751584926103302	-1.581179872932017	-5.022656197659319
6338.0	-1.8374444051597272	-1.4038103798349868	-5.432349746754352
6339.0	-1.1887921676610231	-1.3252641667648934	-6.177693956158402
6340.0	0.2631624829791654	-1.3608139989602863	-5.997751209562489
6341.0	0.10136796893508282	-1.567214184968069	-6.584776546785991
6342.0	-1.3245185579395373	-1.7299277849275854	-6.732473373874978
6343.0	-1.5374226588893283	-1.4023623961088099	-6.672176145194262
6344.0	-0.32101009080514353	-1.1233436620277786	-7.113178715579821
6345.0	-0.5171337744416474	-1.583110865221493	-7.715360355116397
6346.0	0.8962531047587998	-1.9056521546941196	-7.345762088296629
6347.0	0.3611353574861671	-1.3639014464480526	-7.075493910335639
6348.0	0.8060706306882776	-1.730250508504049	-7.259730075133776
6349.0	0.0791780726787299	-2.739447773820357	-6.925691786726354
6350.0	-0.1820753614513643	-2.9056209966680377	-7.071811467618792
6351.0	-1.2658742654878412	-1.701179691195562	-6.615905030359585
6352.0	-1.3755077389704446	-1.73430201605086	-6.040700905894049
6353.0	-1.888013834177563	-2.022115058885576	-5.96655390225209
6354.0	-1.108029876679732	-2.9563570147578497	-5.840345560793132
6355.0	-0.7816686541406458	-2.5967604431869846	-5.599530847750355
6356.0	-1.5410495317111526	-2.6883415442466436	-6.012833223131203
6357.0	0.5130656063870717	-3.5488063833827943	-6.477398031387575
6358.0	-0.10986602747373747	-3.047974254904603	-6.246836620513914
6359.0	-0.002605135641518097	-2.811269727267172	-6.356776210143462
6360.0	-0.7286169007732831	-3.4129094097791324	-5.360036842368136
6361.0	0.24011040272151407	-3.5113682216507827	-5.597284888081592
6362.0	1.1327692391955417	-4.047370701044622	-5.463172895666456
6363.0	0.9338554078537598	-4.025314301769506	-5.493614347744142
6364.0	0.8926381422970004	-4.854478113129433	-5.3630372273186975
6365.0	-0.38216584734389825	-4.243362778732341	-5.219121684041906
6366.0	-0.9779952579017579	-4.1400287112030485	-4.9509408361260885
6367.0	-0.61053161518208	-4.178551196115655	-4.748257975791024
6368.0	-0.15554869047650843	-4.12832030484888	-4.97965169150452
6369.0	-0.15808629481553316	-4.380421521709843	-5.217039979448616
6370.0	0.4835272102566507	-4.298948533662764	-5.778186588919306
6371.0	-0.04669264399434159	-3.5019680342619237	-5.734735110173007
6372.0	0.09487134185907642	-3.855982342149816	-6.5190530047811786
6373.0	-0.17814119570089693	-4.0925072090755155	-6.808778716055547
6374.0	-1.7787319903274184	-3.617410896640886	-6.923231883164071
6375.0	-2.1466180347177994	-4.054515393881261	-6.335101614250721
6376.0	-2.662301736460776	-3.4058292579976754	-6.144991383976215
6377.0	-1.7046265442080897	-3.7340912574558702	-6.675502851649685
6378.0	-2.7827022030236144	-3.443562473330144	-6.249134172925351
6379.0	-1.836172608318548	-3.5258438971561743	-6.165706467760229
6380.0	-2.316524258494975	-3.7738071902586476	-6.287619080622491
6381.0	-1.8742908113900327	-2.718978931328211	-6.485177330591546
6382.0	-1.423449250774583	-2.7636839020628563	-5.96172690173919
