native	replica_exchange
-1.2932182388154585	-1.934127189438434
-1.9890399609260043	-2.325548082829084
-1.517174611058575	-1.7293577358596766
-2.00988720703113	-2.0480515222422753
-1.8421200391797172	-1.5483249191369473
-1.5005428660186992	-1.6842564516866625
-1.5155593304401571	-2.053950825331311
-1.8867492046642744	-1.830398499747144
-1.9884448176027893	-1.7370481220017668
-1.5779686365298187	-1.872029502393071
-1.9180266559557329	1.7088406863029617
-1.5389842865644092	1.4817533940291296
-1.671470768056591	1.7253869965840218
-1.6566025211733513	1.52024427535709
-1.5689202142795238	-1.68504954482998
-1.8926571817471995	-1.6510070564886499
-1.9638796834204717	-1.5668670515743466
-1.720181672352234	-1.6584204950429244
-1.5613251832508561	-1.7936684181915998
-1.8644444252361283	-1.9638130569596144
-1.6821458375844516	-1.7554508821358588
-1.6806332000636999	-1.4680589401699182
-1.8100559058858745	-1.734262470189248
-1.8994721982518583	-1.9996967710542557
-1.6896007440388396	-1.7277982301240822
-1.8403982696082901	-1.7352187462307498
-1.5998581171327118	-2.0478887785698086
-1.7903986832416134	-1.8853752255324143
-1.814768624360435	-1.7651691280330897
-1.687611459694769	-1.75431003232755
-1.557661463201092	-1.9037356514819246
-1.44846354330478	-1.6943291364028097
-1.732508309446069	-1.5041791034258183
-1.9211268977486873	-1.8289758119644075
-1.592026476092234	-1.8810118643138352
-1.4427586373352685	-1.9706401907536446
-1.9164870456821408	-1.8460905408426627
-1.8387217602279529	-1.7103765286008705
-1.5283121560975437	1.4912336696052784
-1.7538324821503157	1.6932420699882207
-1.8144163693838704	1.424534074429468
-2.065811360382244	1.7460168461787244
-1.9525218711661187	1.7684375385606748
-1.6044356303676006	1.9498193792093887
-1.7316052482010869	1.8377874083427002
-2.0544488763264415	2.3082043616870367
-1.7353480014220923	1.8856413295689811
-1.7272770288306627	1.4740165299835268
-2.067238977543503	1.5116672706767762
-1.9043030777247316	1.7763968083755115
-2.140642969592507	1.6674989951530883
-1.5116414244042675	1.893814431558388
-1.7471110520129944	2.086397305152835
-1.678150273003518	1.564647945536931
-1.8303199577190403	1.7436974665523655
-2.028150178218681	1.7749635299175182
-1.7059383009406794	-1.3863614410933087
-1.5855797749097746	-1.6749751626971896
-1.4932185428749163	-1.7836126309933844
-1.6834659305338753	-1.9410219419342645
-1.5744289152416882	-1.4689366201763012
-1.54131745468819	-1.5543047972301118
-1.7438581075758286	-1.833853832324405
-1.9825244399496642	-1.698216886274131
-1.3936073974174314	-1.652028972485947
-1.9116379458394999	-1.4516430218970866
-1.6800811626127392	-1.7763560531878138
-1.70889248271422	-1.7866499153330617
-1.6912935953368236	-1.8827415882490346
-1.7810675016207038	-1.8569560852748124
-1.755557861701524	-1.3082346978246173
-1.9828344410393324	-2.180439497693495
-1.9810860816094344	-1.4657392564277214
-2.008853413318987	-1.704655847914425
-1.4181462772076419	-2.1563655296947637
-1.8318895266355852	-1.8476190243742932
-1.8042429116313108	-2.0513383991777787
-1.5777270617860837	-1.7755414948661692
-1.575823827628328	-1.807699969367129
-1.757973529832437	-1.4804129162707726
-1.636721514944953	-1.9319053573594247
-1.6695425535748674	-1.4702052936864909
-1.5269473041873411	1.335261985456206
-1.6371313797676068	1.4410193772962485
-2.0270869986516016	-1.5895038757764004
-1.6289479911206464	-1.883885571826028
-1.8590364564762694	-1.9260068987110626
-1.6067373427889655	-1.4988905061219489
-1.2717799004629091	-2.034150761349061
-1.7681530602160902	-1.6903498417767029
-1.5084224127084371	1.6318237619386715
-1.529800762420734	1.953436451937708
-1.4708836491803088	1.9618778019837024
-1.7393556427012078	2.1130603816633093
-1.8010737979503646	1.6669131639370098
-2.0514758710928174	1.8423209844306823
-1.3215331955617688	1.839048192109427
-0.9899886096991095	2.054953387949564
-1.688173877172815	1.8978900982068947
-1.5718953647787188	1.5726481792982838
-1.804558466871702	2.069685828975851
-1.713964578694903	1.9527662521199798
-1.283373022865677	1.8744175264425522
-1.7984258604527195	1.7577575841142064
-1.8332044723459073	-1.4619745154551973
-1.5364781607857094	-1.8614404985325461
-1.6787462081826008	1.6300435950389331
-1.850860526750141	1.8775461775122668
-1.773908733859539	1.4868428300269072
-1.759602987913699	2.136459868571261
-1.6813193233192196	1.9251817539691753
-1.4253620470865185	2.2675699144875123
-1.7140771273128563	1.7188818088480033
-1.9848010283139965	1.6457883108797706
-1.8151770682939201	-1.882887446887513
-1.9295712114039851	-1.483019007728076
-1.956809009349963	-1.8888691954877732
-1.6660638121685745	-1.768666975478748
-2.0268173558279603	1.9136046806828864
-1.7543487356056096	1.5150305778139128
-1.852365067488931	-1.569668261086902
-2.200246532743552	-1.7257513418135162
-1.950548743537611	-2.0961531158802917
-1.8131414988656707	-1.4515129484093512
-1.6929454168377422	1.9059166535577519
-1.5375153837019118	1.6287983479787622
-1.8353300391769545	1.5858162875930462
-1.842972482255879	1.4540185592783748
-1.8002376202200308	1.6335877837571722
-1.529368398215519	2.1717190928675825
-1.7330601246832358	1.544600254259844
-1.9585411577860719	1.4892065650787705
-1.4863755746866043	1.3294104785589531
-1.979730987943337	1.6999069609709259
-1.738666331963072	1.4760815340906663
-1.63023113614205	1.8236518103784247
-1.8668465637488953	1.87469056943942
-1.7729444475367122	1.38200909274816
-1.7253178060993948	1.7121046221791008
-1.8231102933162566	1.4066702616322546
-1.6355435401263814	1.855103346719871
-2.180804139770781	1.832035720900691
-1.6992159053562965	1.477476732817861
-1.6460924828784622	1.89901133982944
-1.4563941886863114	1.657237815873709
-2.064394180482852	1.593884345597244
-1.6872846533457524	1.7270971768659868
-1.9516909098218198	1.556125119628023
-1.5448042893500582	1.709543170626694
-1.9231460298661003	1.9949516214923164
-1.5212226466120073	1.579736678884677
-1.5355818037077569	1.651403329923522
-1.9163438710202148	1.962625931203004
-1.518911639339994	1.6636837134360425
-1.6028217119702037	1.9525975383239766
-1.6725928019504797	1.8033906198366942
-1.551953030562823	1.491301916187323
-1.5819903905381674	1.461080862301859
-1.4717971262141893	1.9839109025021469
-1.654687938028061	1.533810212630999
-1.9267034364765723	1.919970658031417
-1.9239818794195602	1.7214152900031099
-1.8861930269532414	1.6082106051158283
-1.7170966985464342	1.6862436913293546
-1.7890439207426756	2.0015110230259503
-1.7302135032336252	1.62051977534094
-1.8753779582968226	1.8665526372965555
-1.8873023400904463	1.9783091220171725
-2.130040055602969	1.7853270783225135
-1.4540959319931535	1.832016544508997
-1.6587264760245326	1.7820487916568708
-2.0185808265360454	2.066927582147599
-1.6006415908040825	2.008093826461807
-1.5323879348923497	1.6853942793823837
-1.941914522448907	-1.4222238828082814
-1.8506780110983578	-1.7513359827418542
-1.5722397532816588	-1.334281822458845
-1.287387956299818	-1.7220420437883774
-1.6550571773912173	-1.8917430944677385
-1.7233803411218145	-1.937246107703315
-1.5729531357009323	1.720101916371163
-1.6624251874585783	1.9115465964374763
-1.7749749178057719	1.9208385163594663
-1.6751180178176575	1.7116064626494782
-1.9401068934820827	1.614068793645201
-1.5114242218868028	2.0149140217490373
-1.4719414228738688	-1.725234557810815
-1.8984425745460622	-1.8524608392173054
-1.8696023132064443	-1.817809061888642
-1.9095526823567393	-1.4900937844883053
-1.651832706194429	-1.734046117508075
-1.9248258704839998	-1.5531028409404979
-1.9137201576723555	-1.8723725225199646
-1.8612122780999283	-1.3195813519196102
-1.8493001872265182	-1.7966421605451437
-1.5609082505245366	-1.805849575580678
-1.2782069093479997	-1.6091386161387713
-1.6781882715356755	-1.8804662751446184
-1.4113124431392572	-1.7786194552245858
-2.2850942032387396	-1.7745745716253314
-1.545979364325664	-1.6078193808204984
-1.614247697036207	-1.8458194366384315
-1.9213237010593505	1.4216664528289242
-1.8373021671065457	1.430027417311259
-1.4612102779287104	1.815235245968595
-1.898348847049438	1.5309213683824603
-1.4440634903546705	1.5792084128321409
-1.7876731983265284	1.7499766421664635
-1.6948828016614497	1.8312332215592118
-1.3977275892003072	1.8429660430767942
-1.8980255357846634	1.5463537411497774
-1.6702338870049223	1.7978510212710572
-1.5823750374405292	1.6320520400091296
-1.9174727632949393	1.545541809303179
-1.6077348220329402	2.0787185446688365
-1.404520784944268	1.8199547834868643
-1.6321448390418474	1.6720528698268668
-1.7805467803315778	1.9044755497214658
-1.527996331400829	1.4607901653105055
-1.6591524179034705	1.8885962574591086
-1.89707357604985	1.4669184084578486
-1.53769840493211	1.7048652970493898
-1.7503272730710089	1.8227912292888966
-1.7138276619880135	1.4379033997184407
-1.9192791558950424	1.6953707509553455
-1.6525487494771023	1.4857890560104543
-1.336638046595351	1.8148639969648448
-1.7079703084452909	1.6820799362062373
-1.178471966800685	1.7004262401371524
-1.570296669691777	1.8344692809248908
-1.6440265253847883	1.9363395107331716
-1.5227593299197884	1.6364409681960892
-1.8202815822607676	1.4916434544915163
-1.7980932953628976	1.8174614629437544
-1.8783999342666582	1.7774862692938878
-1.4915591000443138	1.6897235762223584
-1.7284793974160546	-1.4239173369624019
-1.5436726604379223	-2.015762426193043
-1.7968692959791892	1.741500834777714
-2.059705613094735	1.414479641448159
-1.9647749451282688	1.806434385623341
-1.9296910318548197	2.046420903140386
-1.7675085496376604	1.6855983246387047
-1.7963246362863379	1.6983131654723702
-1.6834584831096975	1.8495508056512788
-1.6350313375013557	2.047447675405882
-1.6357019719480357	1.8453941037120645
-1.7304043770334172	1.7451036867102347
-1.5414932801797072	-1.7539394743796983
-1.9377969949439766	-1.778088636471336
-1.9480795808667408	1.7780020139280655
-1.9461608068514844	1.3272436480997132
-1.5191657597800734	1.6347619399298308
-1.7341428706196234	1.8847032553133747
-1.8331405282766435	1.839381530630213
-2.0781202131001035	1.7714904106603278
-1.3839389120973624	2.3011485562155594
-1.8642915661761224	1.779958954799035
-1.6216460926718992	2.1508830973055555
-1.643857281835061	1.6488288374970765
-1.9048533293313012	1.6960586481882873
-1.8057286859947732	1.6918103028431033
-1.772282511764689	-1.5151322407156567
-1.5332237328544256	-1.4759993878685718
-1.8676559944340356	-1.7119154322337176
-1.9658198548166523	-2.020786810016321
-1.5993787972193343	1.554081816446512
-1.742301160837513	1.8230491387776824
-1.6425952084137132	2.034317501257605
-1.8197764779250083	1.5863451427915982
-1.6811695672539584	-1.500436640595493
-1.6784445466666713	-1.710320702006328
-1.616799050358859	-1.7770287899032464
-1.672734717247121	-1.868880046169478
-1.6739145855092927	-1.965989913963644
-1.7183354801573705	-1.7817039723248203
-1.894675493903648	-1.7031275744566927
-1.6595459855444816	-1.5720314155841764
-1.6771341184281856	-1.6523076432154362
-1.531807291772022	-1.5492356503020117
-2.051699663119094	-1.820451270562859
-1.6504085040661087	-2.0030228872301046
-1.9087829390980953	-1.5860766376504665
-1.4586147643315979	-1.3164684759630902
-1.768306134130604	-1.601816987464857
-1.6085340973545195	-1.5710858801909042
-2.0195422394748705	-1.6724044041518114
-1.6079628554767085	-1.7048014612992055
-1.6982564508085876	-1.9158646297282178
-1.684528996395278	-1.8738690037156447
-1.7667573139415307	-1.771313797690576
-1.3784615636625779	-1.633673983738018
-1.8844184400094006	-1.7036054831877823
-1.9635251439120402	-1.784152919873874
-1.5703049239680102	-1.5801551058264285
-1.7326774033740164	-2.000746163330448
-1.3665045285517299	-1.6314841995118092
-1.7471826005449875	-1.7639353870733538
-1.9351213479224068	-1.7349946634113371
-1.8748256103577765	-1.4386614312522166
-1.780757845091094	1.3344174367903503
-1.635461558549284	1.8338760262727087
-1.496860977506327	1.6729114266682883
-1.5195919173487715	1.8019293260043105
-1.636123855395763	1.6976447501401823
-1.5300543167786937	1.951602795021166
-2.1757970069908033	1.7944678709602466
-1.7551107080425938	1.4016268055440306
-1.6809856297491999	-1.7323222857028848
-1.4413985161372875	-1.8549105645413728
-1.5099109767831898	1.423259941389273
-1.8265472310106972	1.6197266382394107
-1.681388026716397	1.6821134497919754
-1.8155373737483025	1.6331824246933209
-1.705849038998047	2.0039108559463417
-1.8641513823889635	1.5056278106770518
-1.702280849663067	1.8976518421313155
-1.7178735129385658	1.6547725920871743
-1.5875696110645994	-1.2937907750658582
-1.9106633922719025	-1.4333610087236677
-1.8202776047604663	-1.4306421714364648
-1.8208443856334295	-1.6407216297819511
-1.8158752998523071	-1.5048917933738881
-1.6035440383107205	-1.7475888892960767
-1.7771578660520435	-1.5931321890029118
-1.4931449975546207	-1.9783447585726432
-1.830715964565277	-1.7753849619051516
-1.665105892545341	-1.665204856119828
-1.815111012970124	-2.1060347109474784
-1.6107453512463448	-1.7848358074160777
-1.8911266017557642	1.3870394029473168
-1.5182263855489009	1.518153032203604
-1.6591155658172856	1.705278426555827
-1.9817885613071624	2.009830135486773
-1.7905349352682958	-1.7095889132675055
-1.8618143011943875	-1.638351680280993
-1.5247680152306315	-1.8994379816804563
-1.472064044817496	-1.6044880065987595
-1.5244107979168853	-1.5855092545009581
-1.7662826912748957	-1.4984095545307745
-1.5229148755376634	-1.7627083543657895
-2.1232610638842138	-1.436042678522843
-1.6930424017482089	-1.8017092277375828
-1.8098675759741323	-1.7600563215231912
-1.9192243940281122	-1.8171589085335917
-1.7647691115683282	-1.7991836185437857
-1.8709565782057116	-1.9475651880000509
-1.700612337427195	-1.7383633310628872
-1.5074555687002829	-1.8247892546676134
-1.9452436468801395	-1.8052675463741235
-2.1430193803513684	-2.002386535963553
-1.944602460851623	-1.5448426496060828
-1.7172071940526752	-1.5455105344504858
-1.7169148349918535	-2.02798806084581
-1.903850626231837	-1.8971497634474932
-2.1571093987727954	-1.6195024791443149
-1.6976815247287187	-1.8151159090072726
-1.913393812576895	-1.7733882402316365
-2.0041293404259415	-1.5397270667845682
-1.7492979558819188	-1.5651262752712696
-1.8280788697411092	-2.001186232463847
-1.5860085047678183	-1.5463716358012647
-1.6670698579403584	-1.7854585872951148
-2.117497897773198	-1.6994074379330577
-1.8678732283544315	-1.787583513323884
-1.6952441313288233	-1.6047972363217733
-1.821575576914736	-1.5865703599557468
-1.5879226548372836	-1.5973101453233953
-1.7852968242779377	-2.157228744808238
-1.4398135028219805	-1.6625624521610525
-1.4527924123512108	-1.6871110969709546
-1.6283098662769842	-1.6011908630111384
-1.740373513554026	-1.3951925866363752
-1.7459015029930214	-1.8212734448161136
-1.8266922041756253	-1.9815230717271117
-1.617762809699339	-1.6720900907784584
-1.53984365222382	-1.705711706538879
-1.883033321161062	-1.7684326953325828
-1.6354871056190217	-1.7084808541055427
-1.7629308446256036	-1.7990479555099024
-1.811804100128443	-2.0714232281817027
-1.5490931190839798	-1.7991157227794181
-1.7970698256060134	-1.8596084942069977
-1.74697799469451	-1.788432639245613
-1.6921971595871148	-1.835364035263293
-1.7846336811735104	-1.761328521074085
-1.4886526183705877	-1.868391283096421
-1.6142119286081344	-1.8331878740910423
-1.8082543004757792	-1.6869428449740105
-1.4522560081100049	-2.0208077500797423
-1.5410171360065799	-1.8446735985123275
-1.9556042090839747	-1.8671594102914213
-2.2147229403864364	-1.721908224566669
-1.6642925562351085	-2.292424753986281
-1.9122334262090321	-1.6611012264394034
-1.5159411975949815	-1.5714221519990983
-2.0089753342657373	-1.8047477434673653
-1.8447064476369495	-1.7667566224106994
-1.9359183280869117	-1.3862576207727753
-2.0252793987916182	-1.888126736537354
-1.7474162610370139	-1.800794870556199
-1.755760839657884	-2.112701883199913
-1.7125203991110516	-1.820351216380903
-1.9988506536503994	-1.6495846359062751
-1.5872338026699584	-2.0013106877231532
-1.8471995691117487	-1.668184268608509
-1.6530892149460257	-2.089912950171
-1.830091168328388	-2.048679726384315
-1.7655464558951843	-1.6037148674917845
-2.064849658480349	-1.9151508547378948
-1.6336092262797297	-1.4148954028246918
-1.720843582781735	-1.7015435488298642
-1.513392481500562	-1.7013178339521766
-2.4167832547910044	-1.9234243025762394
-1.7776785235231132	-1.810091500687387
-1.8802421625631	-1.7409226558944146
-1.771214433972756	-1.7673012618209865
-1.643416868786506	-1.6591055778571646
-2.073988227060108	-2.0686310321259347
-1.8682724823692616	-1.6585014185284546
-2.1905419877199077	-1.8868668178435937
-1.4294263047781053	-1.625836377609994
-1.491255483539143	-1.607720801357665
-1.5197295599346499	-1.5387110623242086
-1.7689000923087643	-1.4154636314850613
-1.5969494874809458	-1.8320245291314101
-1.8046457111651848	-1.9226570937458294
-2.1789796318543115	-1.8675640595158955
-1.9055946394689722	-1.5909433662711885
-1.7511848719234466	-1.8182432889130355
-1.975634501421292	-1.7109236540992887
-1.8521425633238129	-1.4394369156189117
-1.7620803724558916	-1.7950390018828108
-1.8564762371201777	-1.7115331574026444
-1.8387832220658527	-1.8655743792307158
-1.5623670359653528	-1.8079678684518399
-1.7844060748310147	-1.5510672160989123
-1.6649315310243107	-1.8993717270465702
-1.918561250605541	-1.576470336666071
-1.6242395484056753	-1.7291084167933513
-1.2903659760535349	-1.6325643676180288
-1.6474780057358058	-1.604304755013738
-1.9829762452747894	-1.7229742732739264
-1.522717958946367	-1.7948270765561127
-1.6457809767957705	-1.7069855951781523
-1.6877777704910069	-1.6419690905708344
-1.9464595302964995	1.8011747768285162
-1.9061162441685282	1.6739331380394087
-1.7266546338477582	1.9976155135670324
-1.7098862676209103	1.5784118311707134
-1.5208380365286684	1.7445406898794726
-1.7463793423813798	1.8953127374356866
-1.7350861551670398	1.7863474520387626
-1.861899862373649	1.5909363092549542
-1.5901235039214976	1.9650889699594767
-1.9041917574933727	1.4672967592525066
-1.804622790758083	-1.430686573826522
-1.8589032016306868	-1.790579341024972
-1.7357510914437335	1.4795277004455252
-1.421442088137866	1.2513447389425598
-1.5840117330803802	-1.4540961864669137
-1.7552774869416237	-1.8707648534321852
-1.7030780130174175	-1.4305498906293392
-1.7914822114070412	-1.6504226046467514
-1.8363121986412052	-1.7400107689516122
-1.5971904368592522	-1.662667781017341
-1.671346422862827	-1.7328370553035704
-1.7848282813267764	-1.8166976314756391
-1.4760631919943563	-1.7535482986111885
-1.6524027384299596	-1.737900532972266
-1.602942448277703	1.569837120775495
-2.0891432963482774	1.6432902311847648
-1.6713428317195544	-1.5943737383428986
-1.970823928123596	-1.7389705409715355
-1.7676600706830947	-1.8029445000030306
-1.5267804203570186	-1.702795628908414
-1.4651009582609256	1.3014334375408332
-1.8975081842774075	2.176526602799948
-1.7700881596406435	-1.4049101073252095
-1.6774139194586761	-1.5045756237538688
-1.6657202087738217	-1.5772969563939883
-1.955535905764901	-1.8936128386707103
-1.7879187346486034	-1.903365207391959
-1.9345555624851198	-1.8818201874325262
-1.709862617072655	-1.7098601281952335
-1.9393270382932868	-1.8248837376769829
-1.7907081453497091	-1.5244956232768585
-1.621616001267614	-1.7072629441413978
-1.7357850609274006	-1.83590982388472
-1.7595277128552345	-1.8740394495457546
-1.790969802147394	-1.587153314013422
-1.3063246001146736	-1.8370814346169564
-1.6444965470024842	-1.584524440189046
-1.7232981473254612	-1.7156683948046987
-1.5988648300616997	-1.7612854593553922
-1.5351924978727376	-1.6735077479425189
-1.4594004087244112	-1.7373170958493545
-1.9640816021562184	-1.8483975009280273
-1.7349671000540416	-1.612117922348502
-1.9470379387520886	-1.8636674115497063
-1.1345118587248282	-1.7140282410143097
-1.9046299865574179	-2.0348260415216552
-2.101460189909894	-1.546958825154777
-2.1999957081432324	-1.667730223850141
-1.5118879824051326	-1.3298779222322705
-1.6431080155419806	-1.8715903109141596
-2.1811606925516864	-2.036554181354539
-1.8749673885854792	-1.7153353858219762
-1.4328616705843804	-1.5719928915963444
-1.7063622495004995	-1.9049366061553834
-1.6681248502090367	-1.5949706602367846
-1.7513299292129803	-1.848064376580597
-1.8010114999342386	-1.980215721304877
-1.8987875694896519	-1.8780074447547541
-1.4838483326119358	-1.5053828472871496
-1.5645288924342298	-1.857834091694191
-1.357227407651181	-1.4918905212413613
-1.4767676790009856	-1.8609032251787467
-1.6942097666977063	-2.119227332477477
-2.0462163859063747	-1.7708195036794145
-1.9904776051022055	-1.9429309455347508
-1.8532989114634308	-1.744060565033725
-1.8378692012478495	-1.7414354695572758
-1.5780248824771226	-1.8721068177086853
-1.6940203142144492	-1.6268331958842257
-1.8996003094406135	-1.8895391878643477
-1.7473696600377626	-1.817798039873967
-1.5450624622484819	-1.5151176418646184
-1.8909214835691666	-1.6349003316146424
-1.8002852515210368	-1.5973926558761264
-1.8022491882727345	-2.1158479285020526
-1.4803309988391358	-1.5924527726396183
-1.639952531239447	-1.8282182515580137
-1.9637732422464615	-1.6691436190321167
-1.9003910115951008	-1.5908402635875278
-1.9855054477109377	-1.5543470342519243
-1.7168596075108133	-1.8096009105263782
-1.6907961246574787	-1.9547664155409534
-1.7011163136744425	-1.5470016497209351
-1.895685665280518	-2.0796176942126725
-1.719031759616996	-2.013737190105144
-1.8590088992425247	-1.7779996019611857
-1.8583363978717087	1.4638747565166923
-1.9454674745128755	1.6654494365953936
-1.6263820055893499	1.7170769593856114
-2.009368263856251	1.7384420243077945
-1.7626562486832578	1.7839803966457044
-1.7026658864340953	1.6357187579224124
-1.6032151060199162	1.590850269304862
-1.9597794466829306	1.6933643189916612
-1.669669828975852	1.9207819997333657
-1.310980096763162	1.75657329487536
-1.6999737238360955	-1.6038594039275076
-1.703578237615857	-1.8300723381038946
-1.3695468968700426	-1.7572403905402585
-1.9809068830335625	-1.714912745034015
-1.7662463766037166	-1.728506466206138
-1.4963383998717912	-2.0963780038104893
-1.645562482525301	-1.609004654068959
-1.7178126638103435	-1.3563478141866772
-1.6933899602658744	-1.607336157726513
-1.732536932485556	-1.7201264750266714
-2.060578162958442	-1.7658845466730837
-1.8178719265743652	-1.4626651553918004
-1.8368635001074078	-1.8501126561449097
-1.7874697517634128	-1.4723809860445365
-1.5191032662545059	-1.6229642289807815
-1.6243120350047038	-1.868496726352487
-1.6879519653363153	1.748745248936297
-1.706820429049775	1.7840120119512919
-1.8773752304415612	1.4114156448604103
-1.9248732552177683	1.8065104670184458
-1.8151346114046139	1.8938930496206245
-1.7898104815967568	1.5223727390297155
-1.6021701413113933	1.8302375197618213
-1.5629647005183278	1.720930910314534
-1.8594854080830752	1.5784899445080702
-1.7448009545874352	1.75492914556974
-1.985762582304841	1.8819899657989396
-1.8338242016649768	1.58226741352125
-1.6244490038417099	1.7093357276634304
-1.5708583782185905	1.5619640165567297
-1.8682063781689098	1.6741818265197714
-2.0055166658088117	1.760974364250731
-1.809137112980846	1.9305397004290157
-1.9147492240131976	1.670918653358368
-1.810952455915402	1.931675091970561
-1.964229379470999	1.6316543001653434
-1.9434165135438821	1.873760782557102
-1.4941665326299338	1.896005061168887
-1.8490134167205077	1.5052034213895997
-1.9220824245475407	2.021882898993307
-1.7454576160019675	1.9063350373372303
-1.7730189075052796	1.6285847103036575
-2.0390411706716853	1.557673555598483
-1.4420836130097143	1.5124649227522342
-2.1525159233683353	2.029184199527062
-1.7705035925795731	1.909432808952419
-1.7621689149609487	1.3910356461897018
-1.6978597051696178	1.7503768603009469
-1.6873327848326822	1.5918585271369483
-1.7460807517749377	1.9409911496674888
-1.7018560053544896	1.7313398490623015
-1.8584411200256818	2.0264734212631073
-1.9167277612326075	1.6270896052310992
-1.785509266482464	1.5503537365423474
-1.7687666791685175	1.8582671472564052
-1.953530164212644	1.855201852631244
-1.3665368244781573	2.098426844447414
-1.7223773560879276	1.6285145509089856
-1.6824968248437908	2.060605392358511
-1.563195960848212	1.6480458362521395
-1.7148715456039734	1.829731073943663
-1.8713040671445529	1.4905341199087034
-2.04738670320721	1.9814532190045613
-1.5387167681186937	1.810364214876427
-1.7404864278613987	1.823759086299653
-1.541785118539441	1.588256907603089
-1.6677936978962011	1.7181007527679186
-1.869597117460259	1.7953192949052261
-1.7731670813711808	1.7980819040403357
-1.839057939296978	1.9305039570038798
-1.7814173790809646	1.8875669415070648
-1.7959999446063628	1.5847195553519027
-1.3940580674075547	1.5712870568266357
-1.8509621801827965	1.8820858973385701
-1.735285875232747	1.8069857410846395
-1.728190585433994	1.6333530622944379
-1.8644417520972587	2.0047180045394963
-1.7711650462021387	1.5233108136681472
-1.6280265826726747	1.4965026963437469
-1.6073382943458578	1.8149926299004835
-1.47686815837361	1.7065277927188374
-1.7898734941356014	2.0177808026657553
-1.8304040083632644	1.9930324184717476
-1.7510951175227965	1.985902027733645
-1.8675126948034693	1.7580575184532494
-1.8164294850254712	1.654588768456191
-1.5955975826774118	1.9762760259833576
-1.930802200287589	1.8086448849635606
-1.7547875026468691	1.813988542525999
-1.5873691836900456	1.874077790812431
-1.5138382394535368	1.848726579853296
-1.587244038248031	1.4543448843894733
-1.5850616520791985	1.553357765058762
-1.6513341817451936	1.7844296538947053
-1.9048504619433337	1.4334475989772686
-1.5963394663038433	1.7978544661764164
-1.740474859535735	1.965589138204298
-1.5364259115893706	1.5928074052637382
-1.708986817735639	1.763949989078432
-2.0983937948123983	1.6900089112661805
-1.5555866943592822	1.7350527749155569
-1.4353377729736572	1.7029439620704268
-1.495038723034055	1.792820940639308
-1.9792813999676862	1.9154770026537902
-1.6186610714216243	1.674671557790218
-1.578063751333767	1.7214962129817157
-1.371924745197133	1.6317667546036636
-1.7069127700897935	1.530336099761739
-2.1203552805624093	1.8611058721525036
-1.787816547527825	1.5129378839310124
-1.5008259348847985	1.814883824716566
-1.7430384164139394	1.6642929820393786
-1.4804984707854925	1.6785250569140482
-1.7140156050942832	1.8138548616616648
-1.7189655577928273	1.642533446946338
-1.5992481956687044	1.4342118321687245
-1.4790626775017621	1.556275664987923
-1.5260405939197788	1.7090301439115998
-1.7825992762801153	1.8085289349610203
-1.4906029466266977	1.7421180846577227
-1.907210820968051	1.656664454725441
-1.5756524773029779	1.9994586984227214
-1.659451176264937	1.5740896632507373
-1.8059805604922072	1.532215034989102
-1.9250770694351889	1.6362237789505192
-1.7608463738911269	1.9266100208408918
-1.5858858120442896	1.9344457884845583
-1.6167085409056237	1.5264092774957743
-1.6066848966688623	1.5178301624491277
-1.7842814153413982	1.887429230587612
-1.9382061422760815	2.1525356473778903
-1.6286031523598787	1.8367819482901844
-1.7308533582697	1.8862812270073113
-1.4974471627732338	1.6008674870250712
-1.7051010861011304	1.3345457266024197
-1.7277697314001887	1.6555988716536838
-1.5447931615270671	1.718517249439023
-1.7166665487347164	1.4273461691454798
-1.6692802578320105	1.5075379422482562
-1.8545700470501978	1.731216031042059
-1.8805848216050451	1.491657895874759
-1.7661791999359842	1.9031309270506915
-1.6157500616317104	1.7952554729706651
-1.8078319448143094	1.8852245402248253
-1.43820990575423	1.966571072939527
-1.6483906723371333	1.609135733052489
-1.8783538162351603	-1.6952336452783967
-1.4384609254985228	-1.6129628004234644
-1.7023307533473395	-1.7227710680474138
-1.7217931597863616	-1.9587084864900302
-1.6732150934378693	-1.7883630724436352
-1.699266193447494	-1.42890159569134
-2.059233312925475	-1.925412787659149
-1.6098849424923778	-1.4998688978915395
-1.8728852253156925	1.633475560087171
-1.6142060234077658	1.6259340746093764
-1.548711507764356	1.8021467808943126
-1.8216374174750491	1.4292177200324294
-1.8915430055931228	1.7985224389868566
-1.7567892364868134	1.7003726907719
-1.4683538312629678	1.9887325222740304
-2.0376424104076283	1.6250322114112534
-1.6133542652321022	2.0479698395194794
-1.4439617164943008	2.036560207284329
-1.737150831378473	1.7575957524119685
-1.4878013361970734	1.6661295947421904
-1.4453878229087596	-1.4816653778599367
-1.4515595092651958	-2.058821116812235
-2.0008114543430393	-1.7819113922491379
-1.9022886749985441	-1.9691522639522485
-1.850063392649575	-1.6119211533360316
-1.9213387242687427	-1.4662400503174469
-1.738705279855776	-1.9400853590839122
-1.540149935244587	-1.7637773253052038
-1.506727387731169	-1.7228078213791482
-1.7284217991818358	-1.5299097944330762
-1.7974108969735663	-1.412547599335431
-1.5408998163423182	-1.4024445450239291
-1.676682315905842	-1.6899757760852643
-2.170482865075212	-1.60043898200642
-1.902657256168229	-1.7886167854152122
-1.9491319177268556	-1.5313480663925778
-1.7023148937005388	-1.8839593971780966
